Record ID,AgencyType,State,Year,VictimAge,Weapon
258867,5000,New York,1992,40,Rifle
258869,5000,New York,1992,29,Blunt Object
258871,5000,New York,1992,25,Knife
258873,5000,New York,1992,30,Knife
258875,5000,New York,1992,45,Knife
258888,5000,New York,1992,25,Blunt Object
258906,5000,New York,1992,18,Blunt Object
258909,5000,New York,1992,63,Knife
258914,5000,New York,1992,42,Knife
258926,5000,New York,1992,25,Knife
258928,5000,New York,1992,0,Blunt Object
258930,5000,New York,1992,19,Shotgun
258936,5000,New York,1992,35,Knife
258939,5000,New York,1992,50,Shotgun
258949,5000,New York,1992,78,Knife
258952,5000,New York,1992,3,Blunt Object
258954,5000,New York,1992,17,Knife
258956,5000,New York,1992,60,Blunt Object
258966,5000,New York,1992,47,Shotgun
258967,5000,New York,1992,37,Knife
258969,5000,New York,1992,0,Blunt Object
258974,5000,New York,1992,39,Knife
258975,5000,New York,1992,37,Knife
258979,5000,New York,1992,62,Knife
258980,5000,New York,1992,34,Blunt Object
258998,5000,New York,1992,20,Blunt Object
259003,5000,New York,1992,28,Knife
259009,5000,New York,1992,34,Blunt Object
259020,5000,New York,1992,53,Blunt Object
259022,5000,New York,1992,21,Knife
259024,5000,New York,1992,30,Blunt Object
259025,5000,New York,1992,50,Knife
259026,5000,New York,1992,47,Knife
259031,5000,New York,1992,22,Knife
259034,5000,New York,1992,30,Knife
259036,5000,New York,1992,45,Blunt Object
259038,5000,New York,1992,30,Blunt Object
259046,5000,New York,1992,56,Shotgun
259051,5000,New York,1992,2,Blunt Object
259076,5000,New York,1992,0,Blunt Object
259077,5000,New York,1992,60,Blunt Object
259081,5000,New York,1992,35,Blunt Object
259085,5000,New York,1992,30,Knife
259092,5000,New York,1992,99,Knife
259100,5000,New York,1992,45,Blunt Object
259104,5000,New York,1992,20,Knife
259107,5000,New York,1992,70,Blunt Object
259108,5000,New York,1992,23,Blunt Object
259114,5000,New York,1992,35,Blunt Object
259116,5000,New York,1992,60,Blunt Object
259122,5000,New York,1992,51,Blunt Object
259124,5000,New York,1992,18,Knife
259125,5000,New York,1992,15,Knife
259135,5000,New York,1992,15,Knife
259142,5000,New York,1992,23,Blunt Object
259143,5000,New York,1992,35,Knife
259146,5000,New York,1992,43,Shotgun
259148,5000,New York,1992,32,Knife
259161,5000,New York,1992,24,Blunt Object
259167,5000,New York,1992,21,Knife
259170,5000,New York,1992,60,Blunt Object
259172,5000,New York,1992,42,Knife
259173,5000,New York,1992,39,Knife
259182,5000,New York,1992,19,Knife
259184,5000,New York,1992,27,Blunt Object
259189,5000,New York,1992,30,Knife
259190,5000,New York,1992,26,Knife
259195,5000,New York,1992,24,Knife
259203,5000,New York,1992,39,Knife
259209,5000,New York,1992,52,Blunt Object
259210,5000,New York,1992,32,Knife
259216,5000,New York,1992,0,Blunt Object
259220,5000,New York,1992,54,Knife
259222,5000,New York,1992,25,Blunt Object
259227,5000,New York,1992,57,Knife
259231,5000,New York,1992,56,Knife
259235,5000,New York,1992,41,Knife
259248,5000,New York,1992,31,Knife
259252,5000,New York,1992,47,Knife
259254,5000,New York,1992,61,Blunt Object
259262,5000,New York,1992,16,Blunt Object
259266,5000,New York,1992,37,Blunt Object
259268,5000,New York,1992,30,Knife
259275,5000,New York,1992,29,Knife
259284,5000,New York,1992,24,Knife
259285,5000,New York,1992,23,Knife
259289,5000,New York,1992,1,Blunt Object
259306,5000,New York,1992,99,Knife
259315,5000,New York,1992,43,Blunt Object
259333,5000,New York,1992,24,Knife
259345,5000,New York,1992,20,Knife
259349,5000,New York,1992,40,Knife
259360,5000,New York,1992,44,Blunt Object
259370,5000,New York,1992,35,Blunt Object
259373,5000,New York,1992,24,Blunt Object
259378,5000,New York,1992,80,Blunt Object
259379,5000,New York,1992,40,Knife
259382,5000,New York,1992,40,Knife
259385,5000,New York,1992,24,Knife
259387,5000,New York,1992,20,Blunt Object
259393,5000,New York,1992,38,Knife
259416,5000,New York,1992,0,Blunt Object
259421,5000,New York,1992,23,Knife
259424,5000,New York,1992,37,Knife
259429,5000,New York,1992,7,Blunt Object
259436,5000,New York,1992,40,Knife
259443,5000,New York,1992,40,Knife
259454,5000,New York,1992,24,Knife
259461,5000,New York,1992,30,Knife
259465,5000,New York,1992,82,Blunt Object
259466,5000,New York,1992,30,Knife
259469,5000,New York,1992,51,Rifle
259471,5000,New York,1992,38,Blunt Object
259475,5000,New York,1992,23,Knife
259477,5000,New York,1992,35,Knife
259478,5000,New York,1992,40,Rifle
259489,5000,New York,1992,64,Knife
259493,5000,New York,1992,38,Knife
259509,5000,New York,1992,76,Knife
259510,5000,New York,1992,27,Blunt Object
259524,5000,New York,1992,17,Knife
259527,5000,New York,1992,36,Knife
259531,5000,New York,1992,35,Knife
259533,5000,New York,1992,37,Blunt Object
259545,5000,New York,1992,31,Shotgun
259548,5000,New York,1992,66,Blunt Object
259550,5000,New York,1992,20,Knife
259557,5000,New York,1992,43,Blunt Object
259558,5000,New York,1992,19,Blunt Object
259566,5000,New York,1992,41,Knife
259573,5000,New York,1992,26,Knife
259576,5000,New York,1992,44,Knife
259577,5000,New York,1992,30,Blunt Object
259579,5000,New York,1992,45,Blunt Object
259581,5000,New York,1992,0,Blunt Object
259590,5000,New York,1992,65,Shotgun
259594,5000,New York,1992,17,Rifle
259599,5000,New York,1992,76,Blunt Object
259602,5000,New York,1992,32,Knife
259604,5000,New York,1992,73,Blunt Object
259609,5000,New York,1992,37,Knife
259614,5000,New York,1992,30,Blunt Object
259616,5000,New York,1992,73,Knife
259620,5000,New York,1992,65,Blunt Object
259621,5000,New York,1992,43,Blunt Object
259624,5000,New York,1992,33,Knife
259634,5000,New York,1992,19,Blunt Object
259640,5000,New York,1992,17,Shotgun
259644,5000,New York,1992,40,Knife
259646,5000,New York,1992,32,Knife
259649,5000,New York,1992,53,Blunt Object
259654,5000,New York,1992,26,Blunt Object
259660,5000,New York,1992,69,Knife
259662,5000,New York,1992,0,Blunt Object
259666,5000,New York,1992,22,Knife
259672,5000,New York,1992,16,Knife
259675,5000,New York,1992,30,Knife
259681,5000,New York,1992,78,Knife
259683,5000,New York,1992,37,Knife
259685,5000,New York,1992,20,Knife
259688,5000,New York,1992,48,Knife
259704,5000,New York,1992,81,Blunt Object
259705,5000,New York,1992,50,Blunt Object
259706,5000,New York,1992,62,Blunt Object
259707,5000,New York,1992,33,Blunt Object
259708,5000,New York,1992,28,Knife
259709,5000,New York,1992,19,Shotgun
259710,5000,New York,1992,50,Shotgun
259713,5000,New York,1992,70,Knife
259716,5000,New York,1992,55,Knife
259717,5000,New York,1992,24,Knife
259720,5000,New York,1992,99,Knife
259722,5000,New York,1992,25,Rifle
259723,5000,New York,1992,62,Knife
259724,5000,New York,1992,36,Knife
259725,5000,New York,1992,63,Blunt Object
259726,5000,New York,1992,39,Shotgun
259727,5000,New York,1992,21,Rifle
259728,6000,New York,1992,87,Shotgun
259729,6000,New York,1992,49,Blunt Object
259730,5000,New York,1992,1,Blunt Object
259731,5000,New York,1992,34,Knife
259734,5000,New York,1992,55,Knife
259735,5000,New York,1992,49,Knife
259736,5000,New York,1992,57,Knife
259737,5000,New York,1992,31,Blunt Object
259738,5000,New York,1992,50,Knife
259739,5000,New York,1992,39,Blunt Object
259740,5000,New York,1992,38,Knife
259743,5000,New York,1992,22,Knife
259748,5000,New York,1992,12,Shotgun
259749,5000,New York,1992,12,Shotgun
259754,7000,New York,1992,40,Shotgun
259757,7000,New York,1992,29,Shotgun
259761,7000,New York,1992,55,Blunt Object
259766,7000,New York,1992,24,Rifle
259769,7000,New York,1992,28,Blunt Object
259770,7000,New York,1992,28,Knife
259771,7000,New York,1992,0,Blunt Object
259772,7000,New York,1992,25,Knife
259773,7000,New York,1992,17,Knife
259778,7000,New York,1992,23,Blunt Object
259779,7000,New York,1992,15,Rifle
259780,7000,New York,1992,46,Knife
259782,7000,New York,1992,38,Knife
259785,7000,New York,1992,17,Knife
259787,7000,New York,1992,20,Knife
259788,7000,New York,1992,34,Shotgun
259789,7000,New York,1992,22,Shotgun
259790,7000,New York,1992,33,Knife
259791,5000,New York,1992,28,Blunt Object
259792,5000,New York,1992,34,Shotgun
259794,5000,New York,1992,20,Knife
259795,5000,New York,1992,19,Knife
259796,5000,New York,1992,27,Rifle
259797,5000,New York,1992,45,Blunt Object
259798,5000,New York,1992,0,Blunt Object
259799,5000,New York,1992,9,Blunt Object
259800,5000,New York,1992,26,Blunt Object
259805,5000,New York,1992,17,Shotgun
259809,5000,New York,1992,21,Knife
259812,5000,New York,1992,34,Knife
259815,5000,New York,1992,99,Blunt Object
259817,5000,New York,1992,42,Knife
259818,5000,New York,1992,26,Blunt Object
259820,5000,New York,1992,14,Blunt Object
259824,5000,New York,1992,47,Knife
259825,5000,New York,1992,51,Knife
259827,5000,New York,1992,17,Knife
259829,6000,New York,1992,35,Shotgun
259833,8000,New York,1992,8,Shotgun
259834,8000,New York,1992,27,Rifle
259835,8000,New York,1992,24,Knife
259838,8000,New York,1992,28,Blunt Object
259839,8000,New York,1992,28,Knife
259840,8000,New York,1992,41,Knife
259842,8000,New York,1992,74,Shotgun
259843,8000,New York,1992,61,Shotgun
259844,8000,New York,1992,42,Blunt Object
259846,8000,New York,1992,14,Knife
259847,8000,New York,1992,86,Knife
259848,8000,New York,1992,71,Knife
259850,8000,New York,1992,34,Knife
259851,8000,New York,1992,27,Knife
259852,8000,New York,1992,23,Knife
259853,8000,New York,1992,36,Blunt Object
259854,8000,New York,1992,14,Knife
259855,8000,New York,1992,20,Knife
259856,8000,New York,1992,17,Shotgun
259859,8000,New York,1992,0,Blunt Object
259860,8000,New York,1992,1,Blunt Object
259862,8000,New York,1992,50,Knife
259863,8000,New York,1992,30,Knife
259864,8000,New York,1992,41,Blunt Object
259865,8000,New York,1992,34,Knife
259867,8000,New York,1992,26,Shotgun
260941,8000,Pennsylvania,1992,33,Shotgun
260943,5000,Pennsylvania,1992,26,Knife
260948,5000,Pennsylvania,1992,24,Knife
260949,5000,Pennsylvania,1992,19,Rifle
260951,5000,Pennsylvania,1992,31,Blunt Object
260952,5000,Pennsylvania,1992,64,Knife
260953,5000,Pennsylvania,1992,23,Blunt Object
260959,5000,Pennsylvania,1992,35,Knife
260960,5000,Pennsylvania,1992,19,Rifle
260961,5000,Pennsylvania,1992,35,Blunt Object
260963,5000,Pennsylvania,1992,45,Knife
260964,5000,Pennsylvania,1992,32,Blunt Object
260967,5000,Pennsylvania,1992,20,Blunt Object
260968,5000,Pennsylvania,1992,50,Rifle
260970,8000,Pennsylvania,1992,26,Shotgun
260975,5000,Pennsylvania,1992,31,Blunt Object
260981,8000,Pennsylvania,1992,1,Shotgun
260984,8000,Pennsylvania,1992,25,Shotgun
260987,8000,Pennsylvania,1992,32,Rifle
260988,5000,Pennsylvania,1992,28,Knife
260989,5000,Pennsylvania,1992,44,Knife
260990,5000,Pennsylvania,1992,31,Knife
260994,5000,Pennsylvania,1992,57,Shotgun
260995,5000,Pennsylvania,1992,16,Knife
260996,5000,Pennsylvania,1992,8,Blunt Object
260998,8000,Pennsylvania,1992,45,Knife
260999,5000,Pennsylvania,1992,62,Blunt Object
261000,5000,Pennsylvania,1992,76,Shotgun
261002,5000,Pennsylvania,1992,49,Knife
261005,5000,Pennsylvania,1992,32,Knife
261008,8000,Pennsylvania,1992,35,Shotgun
261009,5000,Pennsylvania,1992,19,Knife
261011,5000,Pennsylvania,1992,82,Knife
261012,5000,Pennsylvania,1992,80,Blunt Object
261014,8000,Pennsylvania,1992,46,Blunt Object
261016,8000,Pennsylvania,1992,5,Blunt Object
261017,8000,Pennsylvania,1992,43,Blunt Object
261018,5000,Pennsylvania,1992,44,Blunt Object
261019,5000,Pennsylvania,1992,21,Knife
261026,8000,Pennsylvania,1992,25,Rifle
261028,8000,Pennsylvania,1992,21,Shotgun
261029,5000,Pennsylvania,1992,36,Knife
261033,8000,Pennsylvania,1992,27,Blunt Object
261034,6000,Pennsylvania,1992,58,Blunt Object
261035,5000,Pennsylvania,1992,61,Knife
261038,5000,Pennsylvania,1992,59,Knife
261043,5000,Pennsylvania,1992,32,Knife
261045,5000,Pennsylvania,1992,32,Blunt Object
261046,5000,Pennsylvania,1992,31,Shotgun
261053,5000,Pennsylvania,1992,25,Blunt Object
261054,5000,Pennsylvania,1992,44,Knife
261055,5000,Pennsylvania,1992,18,Blunt Object
261056,8000,Pennsylvania,1992,78,Blunt Object
261059,5000,Pennsylvania,1992,33,Shotgun
261065,5000,Pennsylvania,1992,40,Knife
261068,5000,Pennsylvania,1992,23,Knife
261073,5000,Pennsylvania,1992,79,Blunt Object
261076,5000,Pennsylvania,1992,25,Knife
261079,5000,Pennsylvania,1992,5,Blunt Object
261081,5000,Pennsylvania,1992,43,Blunt Object
261085,8000,Pennsylvania,1992,19,Knife
261086,5000,Pennsylvania,1992,29,Knife
261090,8000,Pennsylvania,1992,41,Rifle
261093,8000,Pennsylvania,1992,41,Knife
261094,5000,Pennsylvania,1992,53,Blunt Object
261095,5000,Pennsylvania,1992,27,Shotgun
261096,8000,Pennsylvania,1992,28,Knife
261097,8000,Pennsylvania,1992,27,Blunt Object
261098,8000,Pennsylvania,1992,42,Knife
261099,8000,Pennsylvania,1992,37,Shotgun
261100,8000,Pennsylvania,1992,37,Shotgun
261101,8000,Pennsylvania,1992,39,Rifle
261102,8000,Pennsylvania,1992,20,Knife
261103,8000,Pennsylvania,1992,19,Knife
261104,8000,Pennsylvania,1992,18,Knife
261106,5000,Pennsylvania,1992,53,Rifle
261110,5000,Pennsylvania,1992,21,Blunt Object
261112,5000,Pennsylvania,1992,27,Blunt Object
261115,5000,Pennsylvania,1992,25,Knife
261119,5000,Pennsylvania,1992,31,Knife
261120,5000,Pennsylvania,1992,20,Knife
261121,5000,Pennsylvania,1992,12,Blunt Object
261122,5000,Pennsylvania,1992,46,Shotgun
261125,5000,Pennsylvania,1992,77,Blunt Object
261128,5000,Pennsylvania,1992,0,Blunt Object
261133,5000,Pennsylvania,1992,41,Knife
261135,5000,Pennsylvania,1992,18,Rifle
261136,5000,Pennsylvania,1992,26,Knife
261145,5000,Pennsylvania,1992,31,Knife
261146,8000,Pennsylvania,1992,26,Knife
261150,5000,Pennsylvania,1992,40,Shotgun
261151,5000,Pennsylvania,1992,40,Knife
261152,5000,Pennsylvania,1992,35,Rifle
261153,5000,Pennsylvania,1992,54,Knife
261154,5000,Pennsylvania,1992,39,Blunt Object
261156,5000,Pennsylvania,1992,14,Rifle
261158,8000,Pennsylvania,1992,48,Knife
261165,8000,Pennsylvania,1992,3,Blunt Object
261166,8000,Pennsylvania,1992,72,Knife
261167,5000,Pennsylvania,1992,19,Knife
261168,5000,Pennsylvania,1992,21,Knife
261169,5000,Pennsylvania,1992,15,Knife
261174,8000,Pennsylvania,1992,37,Shotgun
261175,8000,Pennsylvania,1992,40,Blunt Object
261177,8000,Pennsylvania,1992,41,Rifle
261178,8000,Pennsylvania,1992,14,Blunt Object
261180,8000,Pennsylvania,1992,75,Knife
261181,8000,Pennsylvania,1992,23,Rifle
261182,8000,Pennsylvania,1992,21,Rifle
261186,5000,Pennsylvania,1992,44,Knife
261187,8000,Pennsylvania,1992,32,Shotgun
261189,8000,Pennsylvania,1992,11,Blunt Object
261190,8000,Pennsylvania,1992,37,Rifle
261191,5000,Pennsylvania,1992,42,Knife
261193,5000,Pennsylvania,1992,55,Blunt Object
261194,8000,Pennsylvania,1992,49,Shotgun
261197,8000,Pennsylvania,1992,59,Knife
261198,8000,Pennsylvania,1992,53,Blunt Object
261201,5000,Pennsylvania,1992,51,Knife
261204,8000,Pennsylvania,1992,34,Blunt Object
261205,5000,Pennsylvania,1992,0,Knife
261206,5000,Pennsylvania,1992,22,Blunt Object
261207,5000,Pennsylvania,1992,19,Knife
261208,5000,Pennsylvania,1992,18,Knife
261210,5000,Pennsylvania,1992,30,Blunt Object
261211,5000,Pennsylvania,1992,31,Knife
261212,5000,Pennsylvania,1992,90,Blunt Object
261215,8000,Pennsylvania,1992,26,Knife
261216,8000,Pennsylvania,1992,44,Shotgun
261234,5000,Pennsylvania,1992,29,Knife
261235,5000,Pennsylvania,1992,36,Knife
261238,5000,Pennsylvania,1992,22,Knife
261240,5000,Pennsylvania,1992,26,Knife
261242,5000,Pennsylvania,1992,33,Blunt Object
261251,5000,Pennsylvania,1992,42,Blunt Object
261276,5000,Pennsylvania,1992,42,Blunt Object
261284,5000,Pennsylvania,1992,23,Blunt Object
261285,5000,Pennsylvania,1992,12,Rifle
261286,5000,Pennsylvania,1992,32,Knife
261287,5000,Pennsylvania,1992,23,Rifle
261290,5000,Pennsylvania,1992,34,Knife
261291,5000,Pennsylvania,1992,32,Knife
261293,5000,Pennsylvania,1992,50,Knife
261295,5000,Pennsylvania,1992,37,Blunt Object
261299,5000,Pennsylvania,1992,47,Shotgun
261301,5000,Pennsylvania,1992,22,Blunt Object
261310,5000,Pennsylvania,1992,25,Shotgun
261314,5000,Pennsylvania,1992,43,Blunt Object
261317,5000,Pennsylvania,1992,19,Knife
261323,5000,Pennsylvania,1992,27,Knife
261327,5000,Pennsylvania,1992,47,Blunt Object
261343,5000,Pennsylvania,1992,50,Blunt Object
261344,5000,Pennsylvania,1992,80,Blunt Object
261345,5000,Pennsylvania,1992,35,Knife
261350,5000,Pennsylvania,1992,27,Blunt Object
261352,5000,Pennsylvania,1992,67,Knife
261357,5000,Pennsylvania,1992,32,Knife
261359,5000,Pennsylvania,1992,15,Shotgun
261366,5000,Pennsylvania,1992,42,Knife
261368,5000,Pennsylvania,1992,28,Knife
261375,5000,Pennsylvania,1992,50,Knife
261377,5000,Pennsylvania,1992,14,Rifle
261378,5000,Pennsylvania,1992,27,Knife
261380,5000,Pennsylvania,1992,17,Knife
261384,5000,Pennsylvania,1992,22,Knife
261390,5000,Pennsylvania,1992,54,Knife
261391,5000,Pennsylvania,1992,30,Knife
261394,5000,Pennsylvania,1992,27,Knife
261398,5000,Pennsylvania,1992,31,Blunt Object
261401,5000,Pennsylvania,1992,42,Knife
261408,5000,Pennsylvania,1992,31,Shotgun
261412,5000,Pennsylvania,1992,22,Blunt Object
261413,5000,Pennsylvania,1992,31,Knife
261417,5000,Pennsylvania,1992,75,Knife
261418,5000,Pennsylvania,1992,26,Blunt Object
261419,5000,Pennsylvania,1992,46,Knife
261421,5000,Pennsylvania,1992,26,Knife
261422,5000,Pennsylvania,1992,79,Blunt Object
261423,5000,Pennsylvania,1992,30,Knife
261425,5000,Pennsylvania,1992,65,Knife
261427,5000,Pennsylvania,1992,34,Knife
261438,5000,Pennsylvania,1992,34,Knife
261440,5000,Pennsylvania,1992,54,Blunt Object
261447,5000,Pennsylvania,1992,0,Blunt Object
261453,5000,Pennsylvania,1992,73,Blunt Object
261459,5000,Pennsylvania,1992,30,Knife
261461,5000,Pennsylvania,1992,30,Shotgun
261467,5000,Pennsylvania,1992,29,Knife
261469,5000,Pennsylvania,1992,64,Blunt Object
261471,5000,Pennsylvania,1992,23,Blunt Object
261472,5000,Pennsylvania,1992,66,Blunt Object
261485,5000,Pennsylvania,1992,0,Blunt Object
261490,5000,Pennsylvania,1992,36,Knife
261491,5000,Pennsylvania,1992,29,Knife
261492,5000,Pennsylvania,1992,1,Blunt Object
261493,5000,Pennsylvania,1992,44,Knife
261494,5000,Pennsylvania,1992,52,Knife
261498,5000,Pennsylvania,1992,70,Knife
261500,5000,Pennsylvania,1992,3,Blunt Object
261506,5000,Pennsylvania,1992,31,Knife
261512,5000,Pennsylvania,1992,49,Blunt Object
261516,5000,Pennsylvania,1992,22,Knife
261525,5000,Pennsylvania,1992,81,Knife
261532,5000,Pennsylvania,1992,47,Shotgun
261538,5000,Pennsylvania,1992,50,Blunt Object
261542,5000,Pennsylvania,1992,35,Knife
261543,5000,Pennsylvania,1992,29,Rifle
261545,5000,Pennsylvania,1992,68,Knife
261552,5000,Pennsylvania,1992,48,Shotgun
261553,5000,Pennsylvania,1992,72,Knife
261558,5000,Pennsylvania,1992,19,Knife
261563,5000,Pennsylvania,1992,20,Knife
261565,5000,Pennsylvania,1992,19,Shotgun
261567,5000,Pennsylvania,1992,54,Knife
261569,5000,Pennsylvania,1992,23,Blunt Object
261575,5000,Pennsylvania,1992,3,Blunt Object
261576,5000,Pennsylvania,1992,24,Knife
261581,5000,Pennsylvania,1992,64,Knife
261586,5000,Pennsylvania,1992,37,Blunt Object
261587,5000,Pennsylvania,1992,42,Knife
261588,5000,Pennsylvania,1992,31,Knife
261589,5000,Pennsylvania,1992,33,Blunt Object
261603,5000,Pennsylvania,1992,39,Knife
261604,5000,Pennsylvania,1992,0,Blunt Object
261608,5000,Pennsylvania,1992,30,Knife
261609,5000,Pennsylvania,1992,31,Knife
261613,5000,Pennsylvania,1992,50,Blunt Object
261618,5000,Pennsylvania,1992,28,Knife
261621,5000,Pennsylvania,1992,46,Blunt Object
261623,5000,Pennsylvania,1992,20,Knife
261630,5000,Pennsylvania,1992,2,Blunt Object
261633,5000,Pennsylvania,1992,18,Knife
261637,5000,Pennsylvania,1992,37,Shotgun
261647,5000,Pennsylvania,1992,87,Blunt Object
