,Record ID,AgencyType,State,Year,VictimAge,Weapon
26383,616844,5000,Michigan,2012,53,Knife
26384,616846,5000,Michigan,2012,8,Knife
26385,616847,5000,Michigan,2012,68,Blunt Object
26386,616849,5000,Michigan,2012,21,Knife
26387,616850,5000,Michigan,2012,56,Blunt Object
26388,616852,5000,Michigan,2012,20,Rifle
26389,616870,5000,Michigan,2012,53,Blunt Object
26390,616871,5000,Michigan,2012,46,Knife
26392,616879,5000,Michigan,2012,40,Knife
26393,616881,5000,Michigan,2012,86,Knife
26394,616883,5000,Michigan,2012,34,Knife
26395,616884,5000,Michigan,2012,4,Knife
26396,616885,5000,Michigan,2012,7,Knife
26398,618870,6000,New York,2012,22,Knife
26399,618873,5000,New York,2012,20,Knife
26400,618878,5000,New York,2012,46,Knife
26401,618881,5000,New York,2012,21,Blunt Object
26402,618882,5000,New York,2012,16,Knife
26403,618884,6000,New York,2012,42,Shotgun
26404,618887,6000,New York,2012,47,Rifle
26405,618890,6000,New York,2012,58,Rifle
26406,618894,6000,New York,2012,20,Knife
26407,618897,5000,New York,2012,54,Knife
26408,618902,5000,New York,2012,10,Blunt Object
26409,618917,5000,New York,2012,16,Knife
26410,618921,5000,New York,2012,4,Knife
26411,618927,5000,New York,2012,59,Knife
26412,618930,5000,New York,2012,22,Knife
26413,618937,5000,New York,2012,0,Blunt Object
26414,618943,5000,New York,2012,34,Knife
26415,618945,6000,New York,2012,18,Blunt Object
26416,618953,5000,New York,2012,21,Knife
26417,618954,5000,New York,2012,60,Blunt Object
26418,618959,5000,New York,2012,24,Shotgun
26419,618967,5000,New York,2012,16,Rifle
26420,618980,5000,New York,2012,35,Knife
26421,618982,5000,New York,2012,17,Knife
26422,618983,5000,New York,2012,21,Shotgun
26423,618985,5000,New York,2012,46,Knife
26424,618986,5000,New York,2012,56,Knife
26425,618987,6000,New York,2012,26,Blunt Object
26426,618988,6000,New York,2012,44,Knife
26427,618989,6000,New York,2012,31,Knife
26428,618990,6000,New York,2012,37,Knife
26429,618993,6000,New York,2012,39,Blunt Object
26430,618999,5000,New York,2012,56,Blunt Object
26431,619002,5000,New York,2012,22,Knife
26432,619004,5000,New York,2012,21,Knife
26433,619006,5000,New York,2012,23,Knife
26434,619007,5000,New York,2012,46,Shotgun
26435,619024,5000,New York,2012,6,Knife
26436,619025,5000,New York,2012,0,Knife
26437,619026,5000,New York,2012,57,Knife
26438,619027,5000,New York,2012,54,Knife
26439,619028,5000,New York,2012,25,Knife
26440,619031,5000,New York,2012,32,Knife
26441,619032,5000,New York,2012,25,Blunt Object
26442,619034,5000,New York,2012,49,Knife
26443,619037,5000,New York,2012,47,Knife
26444,619038,5000,New York,2012,25,Knife
26445,619040,5000,New York,2012,1,Blunt Object
26446,619041,5000,New York,2012,17,Knife
26447,619046,5000,New York,2012,44,Knife
26448,619051,5000,New York,2012,50,Knife
26449,619052,5000,New York,2012,23,Knife
26450,619053,5000,New York,2012,59,Knife
26451,619054,5000,New York,2012,23,Knife
26452,619062,5000,New York,2012,29,Knife
26453,619073,5000,New York,2012,40,Blunt Object
26454,619075,5000,New York,2012,55,Knife
26455,619076,5000,New York,2012,17,Knife
26456,619079,5000,New York,2012,43,Knife
26457,619080,5000,New York,2012,17,Knife
26458,619081,5000,New York,2012,18,Knife
26459,619088,5000,New York,2012,30,Knife
26460,619097,5000,New York,2012,89,Blunt Object
26461,619100,5000,New York,2012,31,Knife
26462,619101,5000,New York,2012,16,Knife
26463,619116,5000,New York,2012,20,Knife
26464,619125,5000,New York,2012,24,Knife
26465,619132,5000,New York,2012,27,Knife
26466,619135,5000,New York,2012,63,Knife
26467,619136,5000,New York,2012,17,Knife
26468,619149,5000,New York,2012,29,Knife
26469,619158,5000,New York,2012,26,Knife
26470,619161,5000,New York,2012,32,Knife
26471,619165,5000,New York,2012,17,Blunt Object
26472,619166,5000,New York,2012,27,Knife
26473,619168,5000,New York,2012,57,Knife
26474,619170,5000,New York,2012,65,Knife
26475,619173,5000,New York,2012,52,Blunt Object
26476,619175,5000,New York,2012,20,Knife
26477,619202,5000,New York,2012,29,Knife
26478,619205,5000,New York,2012,31,Knife
26479,619209,5000,New York,2012,35,Knife
26480,619214,5000,New York,2012,23,Knife
26481,619216,5000,New York,2012,23,Knife
26482,619218,5000,New York,2012,88,Blunt Object
26483,619219,5000,New York,2012,33,Knife
26484,619220,5000,New York,2012,27,Blunt Object
26485,619233,5000,New York,2012,19,Knife
26486,619243,5000,New York,2012,20,Knife
26487,619247,5000,New York,2012,56,Knife
26488,619248,5000,New York,2012,56,Knife
26489,619249,5000,New York,2012,20,Knife
26490,619254,5000,New York,2012,25,Knife
26491,619265,5000,New York,2012,30,Knife
26492,619270,5000,New York,2012,29,Knife
26493,619275,5000,New York,2012,44,Knife
26494,619277,5000,New York,2012,46,Blunt Object
26495,619280,5000,New York,2012,48,Knife
26496,619289,5000,New York,2012,22,Knife
26497,619290,5000,New York,2012,53,Knife
26498,619295,5000,New York,2012,48,Knife
26499,619304,5000,New York,2012,20,Knife
26500,619307,5000,New York,2012,38,Knife
26501,619309,5000,New York,2012,29,Knife
26502,619316,5000,New York,2012,19,Blunt Object
26503,619318,5000,New York,2012,29,Knife
26504,619319,5000,New York,2012,26,Knife
26505,619321,5000,New York,2012,27,Knife
26506,619322,5000,New York,2012,85,Knife
26507,619332,5000,New York,2012,19,Knife
26508,619339,5000,New York,2012,41,Knife
26509,619346,5000,New York,2012,31,Knife
26510,619347,5000,New York,2012,46,Knife
26511,619348,5000,New York,2012,20,Knife
26512,619349,5000,New York,2012,29,Knife
26513,619353,5000,New York,2012,37,Knife
26514,619354,5000,New York,2012,28,Knife
26515,619359,5000,New York,2012,38,Knife
26516,619362,5000,New York,2012,25,Knife
26517,619368,5000,New York,2012,35,Knife
26518,619375,5000,New York,2012,39,Knife
26519,619377,5000,New York,2012,62,Blunt Object
26520,619379,5000,New York,2012,1,Knife
26521,619380,5000,New York,2012,32,Knife
26522,619381,5000,New York,2012,20,Knife
26523,619390,5000,New York,2012,55,Knife
26524,619399,5000,New York,2012,21,Knife
26525,619410,5000,New York,2012,19,Knife
26526,619412,5000,New York,2012,45,Knife
26527,619414,5000,New York,2012,62,Blunt Object
26528,619415,5000,New York,2012,42,Blunt Object
26529,619420,5000,New York,2012,44,Knife
26530,619423,5000,New York,2012,23,Knife
26531,619426,5000,New York,2012,62,Knife
26532,619427,5000,New York,2012,19,Blunt Object
26533,619432,5000,New York,2012,42,Blunt Object
26534,619433,5000,New York,2012,39,Knife
26535,619434,5000,New York,2012,5,Blunt Object
26536,619436,5000,New York,2012,30,Knife
26537,619437,5000,New York,2012,34,Knife
26538,619442,5000,New York,2012,27,Blunt Object
26539,619448,5000,New York,2012,65,Knife
26540,619454,6000,New York,2012,32,Blunt Object
26541,619456,5000,New York,2012,54,Rifle
26542,619457,5000,New York,2012,46,Blunt Object
26543,619459,5000,New York,2012,20,Blunt Object
26544,619467,5000,New York,2012,39,Blunt Object
26545,619468,5000,New York,2012,47,Rifle
26546,619469,5000,New York,2012,41,Blunt Object
26547,619471,5000,New York,2012,39,Shotgun
26548,619472,6000,New York,2012,59,Blunt Object
26549,619473,5000,New York,2012,43,Knife
26550,619474,5000,New York,2012,47,Knife
26551,619475,5000,New York,2012,51,Knife
26552,619476,5000,New York,2012,43,Blunt Object
26553,619479,5000,New York,2012,24,Blunt Object
26554,619480,6000,New York,2012,30,Shotgun
26555,619481,7000,New York,2012,29,Blunt Object
26556,619486,7000,New York,2012,23,Knife
26557,619487,7000,New York,2012,24,Knife
26558,619491,7000,New York,2012,41,Knife
26559,619499,7000,New York,2012,29,Knife
26560,619500,7000,New York,2012,39,Blunt Object
26561,619502,7000,New York,2012,20,Knife
26562,619503,7000,New York,2012,35,Blunt Object
26563,619505,5000,New York,2012,1,Blunt Object
26564,619506,6000,New York,2012,75,Blunt Object
26565,619508,5000,New York,2012,23,Knife
26566,619519,5000,New York,2012,41,Knife
26567,619520,5000,New York,2012,22,Knife
26568,619522,5000,New York,2012,45,Knife
26569,619523,5000,New York,2012,21,Knife
26570,619527,8000,New York,2012,29,Knife
26571,619528,8000,New York,2012,1,Blunt Object
26572,619530,8000,New York,2012,67,Knife
26573,619531,8000,New York,2012,32,Blunt Object
26574,619532,8000,New York,2012,63,Rifle
26575,619533,8000,New York,2012,48,Blunt Object
26576,619536,8000,New York,2012,0,Blunt Object
26577,619537,8000,New York,2012,16,Rifle
26578,619538,8000,New York,2012,13,Rifle
26579,619539,8000,New York,2012,23,Rifle
26580,619541,8000,New York,2012,33,Knife
26581,619542,8000,New York,2012,24,Rifle
26582,619543,8000,New York,2012,45,Blunt Object
26583,619544,8000,New York,2012,28,Rifle
26584,620364,5000,Pennsylvania,2012,44,Knife
26585,620367,8000,Pennsylvania,2012,48,Rifle
26586,620368,8000,Pennsylvania,2012,30,Knife
26587,620370,5000,Pennsylvania,2012,36,Knife
26588,620375,5000,Pennsylvania,2012,61,Blunt Object
26589,620396,5000,Pennsylvania,2012,21,Knife
26590,620399,5000,Pennsylvania,2012,71,Knife
26591,620407,5000,Pennsylvania,2012,31,Knife
26592,620415,5000,Pennsylvania,2012,81,Blunt Object
26593,620417,8000,Pennsylvania,2012,48,Blunt Object
26594,620425,5000,Pennsylvania,2012,49,Knife
26595,620444,5000,Pennsylvania,2012,29,Shotgun
26596,620449,8000,Pennsylvania,2012,0,Blunt Object
26597,620450,5000,Pennsylvania,2012,1,Blunt Object
26598,620452,5000,Pennsylvania,2012,21,Shotgun
26599,620456,8000,Pennsylvania,2012,43,Knife
26600,620457,8000,Pennsylvania,2012,37,Knife
26601,620458,5000,Pennsylvania,2012,22,Blunt Object
26602,620468,8000,Pennsylvania,2012,75,Knife
26603,620469,8000,Pennsylvania,2012,77,Knife
26604,620471,5000,Pennsylvania,2012,20,Knife
26605,620475,5000,Pennsylvania,2012,41,Knife
26606,620480,5000,Pennsylvania,2012,37,Knife
26607,620490,5000,Pennsylvania,2012,28,Knife
26608,620491,8000,Pennsylvania,2012,35,Rifle
26609,620493,8000,Pennsylvania,2012,20,Blunt Object
26610,620495,5000,Pennsylvania,2012,21,Knife
26611,620499,5000,Pennsylvania,2012,30,Knife
26612,620502,5000,Pennsylvania,2012,21,Shotgun
26613,620507,5000,Pennsylvania,2012,53,Knife
26614,620508,5000,Pennsylvania,2012,49,Knife
26615,620518,5000,Pennsylvania,2012,45,Knife
26616,620530,5000,Pennsylvania,2012,52,Blunt Object
26617,620538,5000,Pennsylvania,2012,6,Blunt Object
26618,620544,5000,Pennsylvania,2012,36,Blunt Object
26619,620561,8000,Pennsylvania,2012,56,Rifle
26620,620562,8000,Pennsylvania,2012,54,Shotgun
26621,620574,8000,Pennsylvania,2012,38,Shotgun
26622,620576,8000,Pennsylvania,2012,11,Knife
26623,620578,8000,Pennsylvania,2012,6,Knife
26624,620579,8000,Pennsylvania,2012,33,Knife
26625,620583,5000,Pennsylvania,2012,0,Blunt Object
26626,620585,5000,Pennsylvania,2012,83,Knife
26627,620587,5000,Pennsylvania,2012,59,Knife
26628,620589,5000,Pennsylvania,2012,43,Knife
26629,620591,5000,Pennsylvania,2012,62,Rifle
26630,620595,5000,Pennsylvania,2012,24,Knife
26631,620598,8000,Pennsylvania,2012,42,Blunt Object
26632,620601,5000,Pennsylvania,2012,36,Knife
26633,620603,5000,Pennsylvania,2012,0,Blunt Object
26634,620604,5000,Pennsylvania,2012,31,Blunt Object
26635,620606,8000,Pennsylvania,2012,57,Rifle
26636,620614,5000,Pennsylvania,2012,64,Knife
26637,620617,5000,Pennsylvania,2012,31,Knife
26638,620619,5000,Pennsylvania,2012,52,Knife
26639,620622,5000,Pennsylvania,2012,46,Blunt Object
26640,620623,5000,Pennsylvania,2012,20,Knife
26641,620626,5000,Pennsylvania,2012,36,Knife
26642,620627,5000,Pennsylvania,2012,31,Knife
26643,620649,5000,Pennsylvania,2012,42,Knife
26644,620650,8000,Pennsylvania,2012,58,Shotgun
26645,620654,8000,Pennsylvania,2012,33,Shotgun
26646,620656,5000,Pennsylvania,2012,79,Knife
26647,620657,5000,Pennsylvania,2012,23,Knife
26648,620658,5000,Pennsylvania,2012,26,Knife
26649,620664,5000,Pennsylvania,2012,0,Knife
26650,620665,5000,Pennsylvania,2012,61,Knife
26651,620667,5000,Pennsylvania,2012,77,Blunt Object
26652,620670,5000,Pennsylvania,2012,43,Knife
26653,620676,8000,Pennsylvania,2012,24,Shotgun
26654,620679,8000,Pennsylvania,2012,69,Shotgun
26655,620686,8000,Pennsylvania,2012,48,Blunt Object
26656,620695,8000,Pennsylvania,2012,51,Rifle
26657,620702,5000,Pennsylvania,2012,22,Blunt Object
26658,620703,8000,Pennsylvania,2012,21,Knife
26659,620704,8000,Pennsylvania,2012,80,Knife
26660,620705,8000,Pennsylvania,2012,30,Shotgun
26661,620707,5000,Pennsylvania,2012,36,Rifle
26662,620708,5000,Pennsylvania,2012,46,Blunt Object
26663,620709,5000,Pennsylvania,2012,24,Blunt Object
26664,620716,5000,Pennsylvania,2012,44,Rifle
26665,620732,5000,Pennsylvania,2012,78,Knife
26666,620744,5000,Pennsylvania,2012,77,Knife
26667,620748,5000,Pennsylvania,2012,24,Knife
26668,620755,5000,Pennsylvania,2012,50,Knife
26669,620766,5000,Pennsylvania,2012,23,Blunt Object
26670,620783,5000,Pennsylvania,2012,30,Knife
26671,620791,5000,Pennsylvania,2012,59,Knife
26672,620792,5000,Pennsylvania,2012,50,Knife
26673,620800,5000,Pennsylvania,2012,44,Blunt Object
26674,620803,5000,Pennsylvania,2012,41,Knife
26675,620811,5000,Pennsylvania,2012,6,Blunt Object
26676,620813,5000,Pennsylvania,2012,37,Knife
26677,620816,5000,Pennsylvania,2012,22,Knife
26678,620822,5000,Pennsylvania,2012,19,Knife
26679,620825,5000,Pennsylvania,2012,46,Knife
26680,620827,5000,Pennsylvania,2012,1,Blunt Object
26681,620835,5000,Pennsylvania,2012,35,Knife
26682,620841,5000,Pennsylvania,2012,49,Knife
26683,620868,5000,Pennsylvania,2012,52,Blunt Object
26684,620870,5000,Pennsylvania,2012,53,Knife
26685,620888,5000,Pennsylvania,2012,33,Blunt Object
26686,620890,5000,Pennsylvania,2012,67,Blunt Object
26687,620891,5000,Pennsylvania,2012,57,Knife
26688,620892,5000,Pennsylvania,2012,21,Blunt Object
26689,620900,5000,Pennsylvania,2012,41,Knife
26690,620902,5000,Pennsylvania,2012,30,Blunt Object
26691,620904,5000,Pennsylvania,2012,43,Knife
26692,620911,5000,Pennsylvania,2012,44,Knife
26693,620928,5000,Pennsylvania,2012,33,Shotgun
26694,620937,5000,Pennsylvania,2012,41,Blunt Object
26695,620943,5000,Pennsylvania,2012,37,Knife
26696,620950,5000,Pennsylvania,2012,19,Knife
26697,620980,5000,Pennsylvania,2012,41,Blunt Object
26698,620985,5000,Pennsylvania,2012,37,Knife
26699,620991,5000,Pennsylvania,2012,24,Blunt Object
26700,621007,5000,Pennsylvania,2012,34,Blunt Object
26701,621017,5000,Pennsylvania,2012,30,Knife
26702,621029,5000,Pennsylvania,2012,31,Knife
26703,621030,5000,Pennsylvania,2012,50,Blunt Object
26704,621063,5000,Pennsylvania,2012,69,Blunt Object
26705,621064,5000,Pennsylvania,2012,5,Blunt Object
26706,621082,5000,Pennsylvania,2012,23,Knife
26707,621090,5000,Pennsylvania,2012,11,Blunt Object
26708,621105,5000,Pennsylvania,2012,19,Rifle
26709,621117,5000,Pennsylvania,2012,74,Blunt Object
26710,621118,5000,Pennsylvania,2012,51,Rifle
26711,621119,5000,Pennsylvania,2012,59,Rifle
26712,621972,5000,Texas,2012,51,Knife
26713,621973,5000,Texas,2012,28,Knife
26714,621974,6000,Texas,2012,1,Blunt Object
26715,621975,6000,Texas,2012,27,Knife
26716,621976,6000,Texas,2012,28,Knife
26717,621979,5000,Texas,2012,58,Knife
26718,621980,6000,Texas,2012,25,Knife
26719,621982,5000,Texas,2012,60,Knife
26720,621986,5000,Texas,2012,30,Blunt Object
26721,621988,6000,Texas,2012,54,Shotgun
26722,621989,5000,Texas,2012,73,Knife
26723,621991,6000,Texas,2012,31,Knife
26724,621992,6000,Texas,2012,56,Blunt Object
26725,621998,5000,Texas,2012,30,Knife
26726,622003,5000,Texas,2012,31,Knife
26727,622009,6000,Texas,2012,31,Rifle
26728,622013,6000,Texas,2012,62,Knife
26729,622017,5000,Texas,2012,22,Rifle
26730,622020,5000,Texas,2012,42,Blunt Object
26731,622021,5000,Texas,2012,63,Knife
26732,622022,5000,Texas,2012,2,Blunt Object
26733,622027,6000,Texas,2012,82,Knife
26734,622029,5000,Texas,2012,85,Knife
26735,622032,5000,Texas,2012,51,Blunt Object
26736,622039,5000,Texas,2012,35,Rifle
26737,622041,5000,Texas,2012,34,Blunt Object
26738,622042,6000,Texas,2012,53,Rifle
26739,622043,6000,Texas,2012,58,Rifle
26740,622044,6000,Texas,2012,57,Rifle
26741,622049,6000,Texas,2012,15,Knife
26742,622051,5000,Texas,2012,22,Knife
26743,622055,5000,Texas,2012,29,Shotgun
26744,622056,5000,Texas,2012,28,Blunt Object
26745,622057,5000,Texas,2012,55,Blunt Object
26746,622058,5000,Texas,2012,28,Shotgun
26747,622059,5000,Texas,2012,19,Knife
26748,622060,6000,Texas,2012,46,Shotgun
26749,622061,6000,Texas,2012,45,Shotgun
26750,622067,5000,Texas,2012,33,Knife
26751,622068,5000,Texas,2012,29,Shotgun
26752,622074,6000,Texas,2012,41,Knife
26753,622075,6000,Texas,2012,22,Rifle
26754,622078,5000,Texas,2012,23,Knife
26755,622081,5000,Texas,2012,42,Knife
26756,622082,5000,Texas,2012,30,Blunt Object
26757,622084,5000,Texas,2012,22,Knife
26758,622086,5000,Texas,2012,30,Blunt Object
26759,622087,5000,Texas,2012,40,Knife
26760,622088,5000,Texas,2012,63,Knife
26761,622091,5000,Texas,2012,86,Blunt Object
26762,622095,5000,Texas,2012,31,Knife
26763,622096,5000,Texas,2012,55,Knife
26764,622097,5000,Texas,2012,55,Knife
26765,622098,5000,Texas,2012,43,Knife
26766,622099,5000,Texas,2012,36,Blunt Object
26767,622103,5000,Texas,2012,62,Knife
26768,622111,5000,Texas,2012,39,Knife
26769,622113,5000,Texas,2012,34,Knife
26770,622116,5000,Texas,2012,62,Knife
26771,622124,5000,Texas,2012,15,Blunt Object
26772,622125,5000,Texas,2012,42,Knife
26773,622134,5000,Texas,2012,55,Knife
26774,622140,5000,Texas,2012,1,Blunt Object
26775,622141,5000,Texas,2012,2,Blunt Object
26776,622145,5000,Texas,2012,23,Blunt Object
26777,622147,5000,Texas,2012,21,Knife
26778,622148,5000,Texas,2012,11,Blunt Object
26779,622149,5000,Texas,2012,55,Blunt Object
26780,622150,5000,Texas,2012,0,Blunt Object
26781,622151,5000,Texas,2012,61,Blunt Object
26782,622153,5000,Texas,2012,29,Blunt Object
26783,622154,5000,Texas,2012,48,Knife
26784,622159,5000,Texas,2012,2,Blunt Object
26785,622161,6000,Texas,2012,25,Blunt Object
26786,622163,5000,Texas,2012,45,Blunt Object
26787,622164,5000,Texas,2012,35,Blunt Object
26788,622166,6000,Texas,2012,26,Knife
26789,622169,5000,Texas,2012,49,Blunt Object
26790,622170,5000,Texas,2012,53,Knife
26791,622172,5000,Texas,2012,29,Knife
26792,622180,5000,Texas,2012,59,Rifle
26793,622184,5000,Texas,2012,39,Blunt Object
26794,622188,6000,Texas,2012,48,Shotgun
26795,622190,5000,Texas,2012,68,Blunt Object
26796,622191,5000,Texas,2012,53,Shotgun
26797,622192,5000,Texas,2012,30,Shotgun
26798,622194,6000,Texas,2012,37,Rifle
26799,622195,6000,Texas,2012,18,Shotgun
26800,622197,6000,Texas,2012,20,Rifle
26801,622199,6000,Texas,2012,16,Rifle
26802,622208,6000,Texas,2012,16,Rifle
26803,622211,6000,Texas,2012,0,Blunt Object
26804,622213,6000,Texas,2012,18,Shotgun
26805,622215,6000,Texas,2012,55,Knife
26806,622216,6000,Texas,2012,39,Blunt Object
26807,622217,6000,Texas,2012,49,Knife
26808,622222,6000,Texas,2012,24,Blunt Object
26809,622223,6000,Texas,2012,0,Blunt Object
26810,622228,6000,Texas,2012,1,Blunt Object
26811,622233,6000,Texas,2012,24,Shotgun
26812,622236,6000,Texas,2012,4,Blunt Object
26813,622237,6000,Texas,2012,47,Knife
26814,622249,6000,Texas,2012,58,Knife
26815,622254,6000,Texas,2012,35,Blunt Object
26816,622256,6000,Texas,2012,35,Knife
26817,622258,6000,Texas,2012,62,Knife
26818,622282,6000,Texas,2012,52,Knife
26819,622285,5000,Texas,2012,54,Knife
26820,622287,5000,Texas,2012,45,Rifle
26821,622290,5000,Texas,2012,37,Blunt Object
26822,622292,5000,Texas,2012,1,Blunt Object
26823,622293,5000,Texas,2012,36,Blunt Object
26824,622295,5000,Texas,2012,10,Blunt Object
26825,622297,5000,Texas,2012,31,Knife
26826,622298,5000,Texas,2012,44,Knife
26827,622301,5000,Texas,2012,58,Blunt Object
26828,622307,6000,Texas,2012,23,Blunt Object
26829,622308,5000,Texas,2012,30,Shotgun
26830,622309,5000,Texas,2012,50,Knife
26831,622314,6000,Texas,2012,12,Knife
26832,622317,6000,Texas,2012,65,Blunt Object
26833,622323,6000,Texas,2012,28,Knife
26834,622340,5000,Texas,2012,36,Blunt Object
26835,622343,6000,Texas,2012,14,Shotgun
26836,622344,5000,Texas,2012,19,Shotgun
26837,622346,6000,Texas,2012,40,Shotgun
26838,622349,5000,Texas,2012,22,Blunt Object
26839,622350,5000,Texas,2012,20,Knife
26840,622352,6000,Texas,2012,39,Blunt Object
26841,622353,6000,Texas,2012,2,Blunt Object
26842,622356,5000,Texas,2012,37,Rifle
26843,622360,5000,Texas,2012,27,Knife
26844,622361,5000,Texas,2012,21,Knife
26845,622365,5000,Texas,2012,20,Blunt Object
26846,622367,5000,Texas,2012,35,Knife
26847,622368,5000,Texas,2012,26,Shotgun
26848,622369,5000,Texas,2012,54,Knife
26849,622371,5000,Texas,2012,69,Knife
26850,622375,6000,Texas,2012,20,Knife
26851,622376,6000,Texas,2012,1,Blunt Object
26852,622377,6000,Texas,2012,59,Blunt Object
26853,622378,6000,Texas,2012,59,Blunt Object
26854,622379,5000,Texas,2012,41,Knife
26855,622380,5000,Texas,2012,15,Knife
26856,622382,5000,Texas,2012,19,Knife
26857,622385,5000,Texas,2012,29,Shotgun
26858,622388,5000,Texas,2012,53,Knife
26859,622391,6000,Texas,2012,35,Rifle
26860,622392,6000,Texas,2012,44,Blunt Object
26861,622395,5000,Texas,2012,29,Knife
26862,622396,5000,Texas,2012,24,Knife
26863,622400,6000,Texas,2012,35,Blunt Object
26864,622403,6000,Texas,2012,33,Knife
26865,622404,6000,Texas,2012,42,Shotgun
26866,622405,5000,Texas,2012,43,Knife
26867,622407,5000,Texas,2012,45,Knife
26868,622408,5000,Texas,2012,28,Shotgun
26869,622410,6000,Texas,2012,82,Blunt Object
26870,622411,6000,Texas,2012,1,Blunt Object
26871,622412,5000,Texas,2012,21,Shotgun
26872,622413,5000,Texas,2012,45,Shotgun
26873,622414,5000,Texas,2012,43,Blunt Object
26874,622415,5000,Texas,2012,32,Blunt Object
26875,622419,5000,Texas,2012,0,Blunt Object
26876,622420,5000,Texas,2012,32,Knife
26877,622421,5000,Texas,2012,32,Knife
26878,622423,5000,Texas,2012,34,Blunt Object
26879,622424,5000,Texas,2012,34,Knife
26880,622425,5000,Texas,2012,89,Shotgun
26881,622426,5000,Texas,2012,49,Knife
26882,622427,5000,Texas,2012,56,Blunt Object
26883,622430,5000,Texas,2012,41,Knife
26884,622433,5000,Texas,2012,24,Knife
26885,622435,6000,Texas,2012,24,Rifle
26886,622436,5000,Texas,2012,43,Knife
26887,622440,5000,Texas,2012,42,Knife
26888,622442,5000,Texas,2012,28,Blunt Object
26889,622444,5000,Texas,2012,26,Blunt Object
26890,622445,5000,Texas,2012,0,Blunt Object
26891,622447,5000,Texas,2012,49,Shotgun
26892,622449,6000,Texas,2012,34,Knife
26893,622452,6000,Texas,2012,43,Shotgun
26894,622454,6000,Texas,2012,17,Blunt Object
26895,622456,6000,Texas,2012,31,Blunt Object
26896,622457,6000,Texas,2012,37,Shotgun
26897,622459,6000,Texas,2012,51,Shotgun
26898,622461,5000,Texas,2012,2,Blunt Object
26899,622463,5000,Texas,2012,31,Blunt Object
26900,622466,5000,Texas,2012,88,Knife
26901,622469,5000,Texas,2012,52,Blunt Object
26902,622473,5000,Texas,2012,59,Blunt Object
26903,622474,5000,Texas,2012,67,Blunt Object
26904,622475,5000,Texas,2012,52,Blunt Object
26905,622476,5000,Texas,2012,24,Knife
26906,622478,5000,Texas,2012,56,Rifle
26907,622480,5000,Texas,2012,76,Knife
26908,622481,5000,Texas,2012,21,Knife
26909,622482,5000,Texas,2012,31,Knife
26910,622484,5000,Texas,2012,61,Rifle
26911,622486,5000,Texas,2012,27,Knife
26912,622489,6000,Texas,2012,47,Knife
26913,622490,5000,Texas,2012,22,Knife
26914,622492,5000,Texas,2012,33,Knife
26915,622497,5000,Texas,2012,2,Blunt Object
26916,622498,5000,Texas,2012,45,Blunt Object
26917,622504,6000,Texas,2012,69,Shotgun
26918,622505,6000,Texas,2012,41,Shotgun
26919,622506,5000,Texas,2012,21,Knife
26920,622507,5000,Texas,2012,51,Blunt Object
26921,622508,5000,Texas,2012,15,Knife
26922,622509,5000,Texas,2012,35,Knife
26923,622511,6000,Texas,2012,50,Blunt Object
26924,622513,6000,Texas,2012,36,Blunt Object
26925,622514,6000,Texas,2012,39,Knife
26926,622517,6000,Texas,2012,45,Shotgun
26927,622519,6000,Texas,2012,57,Shotgun
26928,622524,5000,Texas,2012,38,Knife
26929,622529,5000,Texas,2012,63,Blunt Object
26930,622530,5000,Texas,2012,32,Knife
26931,622531,5000,Texas,2012,64,Knife
26932,622537,5000,Texas,2012,72,Blunt Object
26933,622539,5000,Texas,2012,23,Rifle
26934,622542,5000,Texas,2012,25,Knife
26935,622545,5000,Texas,2012,23,Rifle
26936,622547,5000,Texas,2012,20,Knife
26937,622551,5000,Texas,2012,53,Blunt Object
26938,622554,5000,Texas,2012,0,Knife
26939,622555,5000,Texas,2012,39,Rifle
26940,622556,5000,Texas,2012,2,Blunt Object
26941,622562,5000,Texas,2012,46,Blunt Object
26942,622564,5000,Texas,2012,40,Blunt Object
26943,622565,5000,Texas,2012,50,Blunt Object
26945,622585,5000,Texas,2012,51,Knife
26946,622587,5000,Texas,2012,21,Knife
26947,622588,5000,Texas,2012,3,Blunt Object
26948,622596,5000,Texas,2012,21,Knife
26949,622599,5000,Texas,2012,59,Knife
26950,622601,5000,Texas,2012,19,Knife
26951,622605,5000,Texas,2012,18,Blunt Object
26952,622607,5000,Texas,2012,38,Knife
26953,622609,6000,Texas,2012,19,Shotgun
26954,622611,5000,Texas,2012,59,Blunt Object
26955,622616,5000,Texas,2012,29,Knife
26956,622617,5000,Texas,2012,34,Blunt Object
26957,622620,5000,Texas,2012,46,Knife
26958,622622,5000,Texas,2012,27,Shotgun
26959,622624,5000,Texas,2012,63,Blunt Object
26960,622625,5000,Texas,2012,22,Knife
26961,622628,5000,Texas,2012,57,Knife
26962,622629,5000,Texas,2012,40,Knife
26963,622630,5000,Texas,2012,34,Blunt Object
26964,622635,5000,Texas,2012,49,Blunt Object
26965,622636,5000,Texas,2012,47,Blunt Object
26966,622637,5000,Texas,2012,35,Blunt Object
26967,622642,5000,Texas,2012,19,Knife
26968,622644,5000,Texas,2012,16,Blunt Object
26969,622645,5000,Texas,2012,33,Knife
26970,622647,5000,Texas,2012,41,Blunt Object
26971,622649,5000,Texas,2012,26,Knife
26972,622651,6000,Texas,2012,63,Rifle
26973,622652,6000,Texas,2012,68,Blunt Object
