# 83 Generates outlier , 28844, 	BFS alg. takes0 hours and 14 minutes and 34.9761340618 seconds
# 
0.27797 0.27797 0.24830 0.29525 0.33578 0.33578 0.29525 0.33578 0.28316 0.28316 0.24830 0.35835 0.35835 0.24830 0.29525 0.35835 0.35835 0.29525 0.35835 0.35835 0.33578 0.35835 0.35835 0.29454 0.29525 0.39640 0.33578 0.29525 0.29525 0.35835 0.35835 0.26558 0.29454 0.29525 0.29454 0.41992 0.41992 0.29959 0.41992 0.41992 0.39640 0.41992 0.41992 0.35835 0.41992 0.42083 0.42083 0.41992 0.37616 0.37616 0.29454 0.42083 0.29525 0.36349 0.35835 0.35835 0.32678 0.39640 0.37807 0.29768 0.39640 0.42083 0.25782 0.41992 0.22163 0.42083 0.41992 0.41992 0.41992 0.32216 0.37297 0.41992 0.41992 0.35835 0.41992 0.54088 0.54088 0.42083 0.45683 0.54088 0.37297 0.54088 0.44340 0.42083 0.49469 0.46740 0.50264 0.54088 0.42083 0.42083 0.50264 0.54088 0.45135 0.50264 0.45135 0.49469 0.42083 0.49469 0.49469 0.42083
# 47 Generates outlier , 136957, 	BFS alg. takes0 hours and 15 minutes and 5.91483521461 seconds
# 
0.09794 0.16649 0.09794 0.18876 0.20709 0.18876 0.18876 0.17900 0.20709 0.10733 0.18876 0.30228 0.28396 0.28396 0.20276 0.30228 0.30228 0.28396 0.28396 0.28396 0.19504 0.35432 0.28396 0.11180 0.25178 0.18876 0.26964 0.35432 0.28396 0.28396 0.25913 0.24820 0.25913 0.33549 0.35432 0.33549 0.28396 0.30228 0.19504 0.24824 0.28396 0.40092 0.40092 0.28396 0.33600 0.20709 0.32563 0.35432 0.40092 0.40092 0.30228 0.35432 0.33600 0.26168 0.28396 0.22109 0.28396 0.26954 0.28740 0.40092 0.33600 0.35432 0.24080 0.28740 0.30228 0.34446 0.25913 0.34446 0.26168 0.28396 0.20276 0.30228 0.40092 0.18049 0.39650 0.30024 0.37864 0.20276 0.39650 0.26806 0.40092 0.33600 0.28396 0.32563 0.25913 0.44198 0.36516 0.41971 0.52555 0.32540 0.33600 0.52555 0.43031 0.24080 0.43031 0.31972 0.58197 0.58197 0.58197 0.58197
# 87 Generates outlier , 16325, 	BFS alg. takes0 hours and 15 minutes and 58.5798821449 seconds
# 
0.12278 0.12278 0.09605 0.15304 0.14510 0.15966 0.15966 0.15304 0.19547 0.19529 0.19529 0.19547 0.15966 0.19529 0.19529 0.15286 0.19529 0.15966 0.19547 0.26809 0.19529 0.19529 0.15966 0.22178 0.26809 0.24899 0.34178 0.37149 0.37149 0.37149 0.37149 0.44369 0.44369 0.44369 0.44369 0.44369 0.44369 0.44369 0.44369 0.44369 0.32507 0.44369 0.44369 0.40615 0.37149 0.44369 0.39728 0.40615 0.44369 0.31824 0.40615 0.33776 0.44303 0.37149 0.44369 0.44303 0.44303 0.39728 0.44369 0.33710 0.37083 0.44303 0.45957 0.44369 0.44303 0.40615 0.39728 0.40615 0.44369 0.41897 0.44303 0.37083 0.45957 0.44369 0.45957 0.44303 0.34968 0.45957 0.41378 0.36383 0.44369 0.44369 0.31824 0.43319 0.38847 0.39728 0.45957 0.41897 0.38847 0.34968 0.44303 0.41897 0.45957 0.41897 0.39728 0.45957 0.44369 0.45957 0.45891 0.40615
# 76 Generates outlier , 81633, 	BFS alg. takes0 hours and 17 minutes and 43.3278770447 seconds
